"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
27,"technician","single","professional.course","no","no","no","cellular","may","tue",415,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
53,"technician","married","","no","yes","no","telephone","jun","thu",134,3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
40,"admin.","married","high.school","","yes","no","telephone","may","thu",299,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
40,"services","single","basic.6y","no","no","no","cellular","nov","thu",308,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
27,"services","single","high.school","no","yes","yes","cellular","may","thu",356,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
51,"blue-collar","married","basic.4y","no","yes","yes","telephone","jun","mon",184,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
46,"blue-collar","married","basic.4y","no","no","yes","telephone","may","thu",599,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
45,"blue-collar","married","professional.course","no","yes","no","cellular","aug","thu",105,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
32,"admin.","married","university.degree","no","no","no","telephone","nov","wed",651,1,999,1,"failure",-1.1,94.767,-50.8,1.03,4963.6,"yes"
31,"blue-collar","married","basic.4y","","no","no","telephone","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
39,"admin.","married","university.degree","no","no","no","cellular","aug","fri",115,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
30,"blue-collar","married","basic.9y","","yes","no","cellular","may","wed",297,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
47,"blue-collar","single","basic.4y","no","no","no","telephone","may","fri",131,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"technician","married","professional.course","no","yes","yes","cellular","apr","thu",266,2,2,2,"success",-1.8,93.075,-47.1,1.365,5099.1,"yes"
57,"admin.","married","university.degree","no","no","yes","cellular","nov","mon",59,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
43,"technician","single","university.degree","no","yes","no","cellular","jul","thu",201,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
36,"blue-collar","married","basic.6y","","no","no","telephone","may","fri",291,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
33,"blue-collar","married","basic.6y","no","no","yes","cellular","jul","tue",289,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
35,"blue-collar","married","basic.6y","no","no","no","cellular","may","fri",69,3,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
58,"retired","married","basic.4y","no","yes","no","cellular","aug","fri",239,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
25,"technician","single","university.degree","no","yes","no","telephone","may","mon",174,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
59,"retired","married","basic.9y","","yes","no","cellular","aug","wed",80,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
56,"retired","married","basic.4y","","yes","yes","telephone","may","mon",146,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",378,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
29,"blue-collar","single","basic.6y","no","yes","no","telephone","jun","thu",215,3,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,"no"
56,"blue-collar","married","basic.4y","","no","no","cellular","jul","mon",241,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
35,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",141,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
64,"retired","married","university.degree","no","no","no","cellular","mar","tue",700,2,5,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes"
50,"blue-collar","married","professional.course","no","yes","no","cellular","may","thu",247,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
54,"technician","married","high.school","no","yes","no","cellular","apr","mon",94,3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
40,"technician","married","university.degree","no","no","no","telephone","may","fri",417,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
28,"blue-collar","married","basic.6y","no","no","no","telephone","jun","wed",1060,5,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"yes"
55,"blue-collar","married","basic.9y","","no","no","telephone","may","thu",97,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
48,"admin.","single","university.degree","no","yes","yes","telephone","jul","tue",80,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
38,"management","married","","no","no","no","cellular","may","thu",155,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
33,"services","single","high.school","no","no","no","cellular","nov","wed",244,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
46,"admin.","divorced","basic.9y","no","yes","no","telephone","may","thu",56,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"admin.","divorced","university.degree","no","no","no","telephone","jun","fri",39,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
37,"technician","married","professional.course","no","no","no","cellular","aug","fri",243,10,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
51,"management","married","high.school","","yes","no","cellular","aug","wed",233,6,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
54,"housemaid","divorced","basic.4y","no","yes","yes","cellular","jul","mon",78,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
42,"management","married","university.degree","no","no","no","telephone","may","wed",109,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"self-employed","single","university.degree","no","yes","no","cellular","jun","tue",112,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
40,"blue-collar","single","basic.4y","no","no","no","cellular","may","tue",218,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
55,"blue-collar","married","basic.4y","","yes","no","telephone","jun","thu",1136,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"yes"
41,"blue-collar","married","basic.4y","","yes","no","telephone","jun","fri",174,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
29,"admin.","single","university.degree","no","no","no","cellular","aug","mon",62,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
32,"technician","single","university.degree","no","no","no","cellular","aug","thu",83,3,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
52,"admin.","married","high.school","","yes","no","telephone","may","wed",99,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"admin.","divorced","university.degree","no","yes","yes","cellular","mar","thu",431,1,999,1,"failure",-1.8,93.369,-34.8,0.654,5008.7,"no"
24,"services","single","high.school","no","no","no","telephone","jul","wed",61,14,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
32,"management","single","university.degree","no","yes","no","cellular","apr","mon",122,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
58,"retired","divorced","professional.course","","yes","no","telephone","jun","fri",169,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
29,"self-employed","single","university.degree","no","yes","no","cellular","nov","mon",51,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
43,"technician","married","professional.course","no","no","no","cellular","sep","tue",293,1,999,0,"nonexistent",-3.4,92.379,-29.8,0.788,5017.5,"yes"
35,"technician","single","professional.course","no","yes","no","cellular","jul","tue",577,6,6,1,"success",-1.7,94.215,-40.3,0.835,4991.6,"yes"
35,"admin.","married","university.degree","no","yes","no","cellular","jul","mon",125,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
36,"blue-collar","married","basic.4y","","no","no","telephone","jun","mon",280,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
32,"blue-collar","married","basic.4y","","no","no","telephone","jun","tue",135,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
33,"technician","married","professional.course","no","yes","no","telephone","may","mon",349,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"admin.","single","university.degree","no","yes","no","cellular","may","fri",81,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"no"
34,"technician","married","professional.course","no","","","cellular","sep","fri",126,1,6,4,"success",-1.1,94.199,-37.5,0.883,4963.6,"no"
36,"unemployed","single","professional.course","no","yes","yes","telephone","aug","tue",69,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
24,"technician","single","professional.course","no","yes","no","telephone","may","mon",380,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
49,"admin.","married","university.degree","no","yes","yes","telephone","nov","mon",340,2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
25,"self-employed","single","university.degree","no","yes","no","telephone","may","wed",158,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
62,"retired","married","high.school","no","no","no","cellular","oct","wed",210,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.724,5017.5,"no"
29,"services","married","high.school","","yes","no","cellular","may","thu",161,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
48,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",214,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
46,"self-employed","married","basic.4y","no","no","yes","cellular","aug","thu",239,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
38,"blue-collar","married","basic.9y","","no","no","cellular","may","thu",228,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
58,"services","married","basic.4y","no","no","no","telephone","may","fri",226,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
36,"blue-collar","single","high.school","no","yes","yes","telephone","may","mon",402,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"unemployed","married","high.school","no","no","no","cellular","jul","fri",339,1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no"
41,"blue-collar","married","basic.4y","no","no","no","cellular","apr","mon",243,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
39,"self-employed","single","basic.4y","","yes","no","telephone","may","tue",83,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",163,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
31,"blue-collar","married","basic.6y","no","no","no","cellular","jul","wed",421,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
44,"admin.","married","high.school","no","yes","no","telephone","may","mon",96,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",237,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
31,"self-employed","married","university.degree","no","yes","no","cellular","jul","fri",298,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
46,"management","married","high.school","no","no","no","cellular","aug","wed",322,5,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
39,"admin.","married","high.school","no","yes","no","cellular","jul","mon",201,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
34,"services","married","high.school","","no","no","telephone","may","tue",198,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"admin.","single","high.school","no","yes","yes","cellular","apr","wed",120,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
27,"admin.","married","university.degree","no","yes","no","telephone","may","fri",70,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
32,"technician","single","high.school","no","no","no","telephone","jul","wed",40,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
39,"self-employed","married","basic.4y","","yes","no","telephone","jun","mon",164,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
30,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","thu",645,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
50,"admin.","married","basic.9y","","yes","no","cellular","aug","thu",122,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
35,"technician","married","university.degree","no","no","no","telephone","jun","mon",114,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
35,"blue-collar","married","basic.9y","","yes","no","telephone","jul","thu",19,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
39,"unemployed","married","high.school","no","no","yes","telephone","may","thu",135,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
70,"housemaid","divorced","basic.4y","no","yes","no","cellular","sep","tue",161,1,999,0,"nonexistent",-3.4,92.379,-29.8,0.75,5017.5,"no"
25,"self-employed","single","","no","","","cellular","jul","wed",844,5,999,2,"failure",-1.7,94.215,-40.3,0.896,4991.6,"yes"
53,"unemployed","married","university.degree","no","yes","no","cellular","nov","mon",64,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
29,"admin.","single","high.school","no","no","no","cellular","jul","tue",574,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
35,"services","married","high.school","no","no","no","telephone","may","thu",86,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
34,"management","married","university.degree","no","yes","no","cellular","may","wed",77,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
35,"management","single","university.degree","no","no","no","cellular","may","tue",68,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
29,"admin.","single","university.degree","no","no","no","telephone","jun","mon",109,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
45,"self-employed","divorced","university.degree","no","no","no","cellular","jul","mon",179,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
32,"technician","married","professional.course","no","no","no","telephone","may","thu",27,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
44,"technician","married","high.school","no","yes","no","cellular","jul","wed",82,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",93,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
43,"technician","married","professional.course","no","yes","no","cellular","nov","mon",190,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
30,"management","single","university.degree","no","no","no","cellular","apr","wed",244,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
44,"blue-collar","married","basic.4y","no","","","telephone","jun","thu",471,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
29,"services","single","high.school","no","yes","no","cellular","may","mon",14,8,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
58,"admin.","divorced","university.degree","no","yes","yes","telephone","may","wed",363,6,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
35,"admin.","married","basic.9y","no","no","no","telephone","may","tue",259,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
48,"services","married","high.school","no","no","no","telephone","sep","tue",11,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.881,4963.6,"no"
45,"services","married","high.school","","yes","no","telephone","may","mon",787,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
39,"admin.","single","professional.course","no","yes","no","cellular","may","tue",209,5,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
31,"admin.","married","high.school","","no","no","telephone","may","tue",233,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"admin.","single","university.degree","no","yes","no","telephone","may","mon",140,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
29,"admin.","single","university.degree","","no","no","cellular","aug","fri",97,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
52,"blue-collar","married","basic.4y","no","yes","no","cellular","apr","wed",249,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"no"
40,"blue-collar","single","basic.4y","no","no","no","cellular","jul","tue",59,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
42,"blue-collar","married","basic.6y","","yes","no","telephone","may","mon",164,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"services","married","high.school","","no","yes","telephone","jun","tue",135,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
34,"services","single","high.school","no","no","no","cellular","jul","thu",111,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"services","married","high.school","no","yes","no","cellular","jul","tue",24,26,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
52,"admin.","married","","no","no","no","cellular","aug","thu",331,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
58,"management","divorced","university.degree","no","yes","no","telephone","jul","wed",174,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
46,"housemaid","married","basic.4y","no","yes","no","telephone","may","thu",158,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
24,"student","single","university.degree","no","no","no","telephone","may","thu",908,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
